Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Datetime,,,,,
2025-06-10 03:45:00+00:00,984.0,990.4000244140625,980.5499877929688,990.4000244140625,1908477
2025-06-10 07:45:00+00:00,981.4000244140625,985.0499877929688,981.0499877929688,984.0,4168346
2025-06-11 03:45:00+00:00,980.0499877929688,982.6500244140625,976.7000122070312,982.6500244140625,2746245
2025-06-11 07:45:00+00:00,973.8499755859375,980.5,973.5,980.0499877929688,2798112
2025-06-12 03:45:00+00:00,972.4500122070312,980.4500122070312,971.7999877929688,973.25,3639039
2025-06-12 07:45:00+00:00,971.7000122070312,973.6500244140625,967.7000122070312,972.4000244140625,3882675
2025-06-13 03:45:00+00:00,960.4000244140625,966.2000122070312,957.4000244140625,960.5,3281995
2025-06-13 07:45:00+00:00,959.75,962.5,956.5,960.3499755859375,2776366
2025-06-16 03:45:00+00:00,969.2000122070312,969.4500122070312,960.7000122070312,960.9500122070312,2870839
2025-06-16 07:45:00+00:00,968.4500122070312,969.4000244140625,966.1500244140625,969.1500244140625,4284704
2025-06-17 03:45:00+00:00,961.75,970.7999877929688,959.5999755859375,968.4500122070312,4177474
2025-06-17 07:45:00+00:00,964.0499877929688,967.2000122070312,961.6500244140625,961.7999877929688,4311725
2025-06-18 03:45:00+00:00,963.5999755859375,965.5499877929688,959.25,960.4500122070312,4594197
2025-06-18 07:45:00+00:00,966.1500244140625,968.1500244140625,962.1500244140625,963.5,4622585
2025-06-19 03:45:00+00:00,970.0,973.4000244140625,962.9500122070312,968.6500244140625,3824911
2025-06-19 07:45:00+00:00,966.5499877929688,972.7999877929688,966.5499877929688,970.0,4611200
2025-06-20 03:45:00+00:00,979.6500244140625,980.9000244140625,966.2999877929688,966.2999877929688,4492218
2025-06-20 07:45:00+00:00,981.5499877929688,984.4000244140625,978.7000122070312,979.5999755859375,11956618
2025-06-23 03:45:00+00:00,972.75,978.9500122070312,970.9000244140625,975.0,2304951
2025-06-23 07:45:00+00:00,974.2000122070312,977.4000244140625,972.2000122070312,972.75,1826239
2025-06-24 03:45:00+00:00,983.3499755859375,989.5,978.9500122070312,981.25,3922221
2025-06-24 07:45:00+00:00,981.0,984.2999877929688,977.7999877929688,983.2000122070312,7388004
2025-06-25 03:45:00+00:00,988.5499877929688,990.6500244140625,982.0,983.4500122070312,4762955
2025-06-25 07:45:00+00:00,990.0,991.0,987.9500122070312,988.7999877929688,4439901
