Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Datetime,,,,,
2025-06-10 03:45:00+00:00,3464.0,3485.0,3423.39990234375,3440.0,958047
2025-06-10 07:45:00+00:00,3461.39990234375,3467.5,3458.60009765625,3463.5,944588
2025-06-11 03:45:00+00:00,3484.39990234375,3489.0,3449.800048828125,3468.800048828125,1466508
2025-06-11 07:45:00+00:00,3470.5,3485.89990234375,3467.0,3484.89990234375,1379933
2025-06-12 03:45:00+00:00,3460.0,3471.89990234375,3447.0,3463.89990234375,1566590
2025-06-12 07:45:00+00:00,3434.199951171875,3464.0,3423.5,3460.199951171875,2132715
2025-06-13 03:45:00+00:00,3440.10009765625,3449.800048828125,3394.699951171875,3403.39990234375,625775
2025-06-13 07:45:00+00:00,3449.0,3450.5,3433.5,3440.10009765625,1123142
2025-06-16 03:45:00+00:00,3500.0,3508.0,3434.800048828125,3440.10009765625,859344
2025-06-16 07:45:00+00:00,3497.89990234375,3509.0,3493.199951171875,3500.0,816252
2025-06-17 03:45:00+00:00,3513.0,3518.699951171875,3488.10009765625,3506.199951171875,1247927
2025-06-17 07:45:00+00:00,3512.0,3520.0,3509.10009765625,3513.0,863928
2025-06-18 03:45:00+00:00,3470.39990234375,3538.0,3465.5,3515.300048828125,1775675
2025-06-18 07:45:00+00:00,3455.300048828125,3470.300048828125,3443.300048828125,3470.300048828125,920512
2025-06-19 03:45:00+00:00,3429.60009765625,3449.89990234375,3413.0,3449.800048828125,1334611
2025-06-19 07:45:00+00:00,3424.0,3436.0,3417.800048828125,3429.60009765625,1337922
2025-06-20 03:45:00+00:00,3439.300048828125,3443.0,3411.0,3427.5,497269
2025-06-20 07:45:00+00:00,3429.10009765625,3446.300048828125,3426.199951171875,3440.5,1348197
2025-06-23 03:45:00+00:00,3389.699951171875,3425.0,3370.0,3425.0,1237647
2025-06-23 07:45:00+00:00,3392.0,3404.0,3390.0,3390.0,1010126
2025-06-24 03:45:00+00:00,3412.0,3442.10009765625,3407.5,3434.39990234375,1616362
2025-06-24 07:45:00+00:00,3390.39990234375,3419.699951171875,3382.10009765625,3412.0,1421497
2025-06-25 03:45:00+00:00,3425.0,3426.300048828125,3400.199951171875,3410.89990234375,1059542
2025-06-25 07:45:00+00:00,3443.0,3449.39990234375,3420.39990234375,3425.39990234375,698065
2025-06-26 03:45:00+00:00,3438.39990234375,3449.89990234375,3415.300048828125,3444.199951171875,1408303
2025-06-26 07:45:00+00:00,3443.0,3449.5,3430.39990234375,3438.0,1469504
2025-06-27 03:45:00+00:00,3444.0,3465.60009765625,3443.5,3457.0,657937
2025-06-27 07:45:00+00:00,3441.10009765625,3451.89990234375,3431.0,3445.0,779244
2025-06-30 03:45:00+00:00,3454.800048828125,3462.39990234375,3431.10009765625,3448.699951171875,510186
2025-06-30 07:45:00+00:00,3460.0,3464.89990234375,3452.199951171875,3454.60009765625,590525
2025-07-01 03:45:00+00:00,3439.800048828125,3484.89990234375,3439.0,3460.89990234375,1389648
2025-07-01 07:45:00+00:00,3429.0,3440.699951171875,3413.699951171875,3439.800048828125,984827
2025-07-02 03:45:00+00:00,3435.0,3489.39990234375,3430.89990234375,3453.699951171875,2340644
2025-07-02 07:45:00+00:00,3423.300048828125,3435.800048828125,3420.0,3435.5,561295
2025-07-03 03:45:00+00:00,3415.5,3434.699951171875,3411.5,3433.5,1405693
2025-07-03 07:45:00+00:00,3400.60009765625,3420.89990234375,3397.699951171875,3415.60009765625,1125459
2025-07-04 03:45:00+00:00,3420.0,3427.0,3390.10009765625,3413.800048828125,624388
2025-07-04 07:45:00+00:00,3419.800048828125,3422.5,3411.10009765625,3419.89990234375,405642
2025-07-07 03:45:00+00:00,3423.60009765625,3426.0,3408.5,3415.10009765625,747870
2025-07-07 07:45:00+00:00,3410.800048828125,3424.0,3409.0,3423.60009765625,610674
2025-07-08 03:45:00+00:00,3421.0,3425.0,3393.39990234375,3407.800048828125,1044026
2025-07-08 07:45:00+00:00,3405.0,3421.199951171875,3398.0,3420.699951171875,982358
2025-07-09 03:45:00+00:00,3372.10009765625,3409.199951171875,3367.0,3406.300048828125,1064780
2025-07-09 07:45:00+00:00,3386.0,3386.89990234375,3371.39990234375,3372.39990234375,969352
2025-07-10 03:45:00+00:00,3374.10009765625,3397.0,3356.0,3370.0,1431730
2025-07-10 07:45:00+00:00,3397.0,3399.0,3364.39990234375,3374.0,1602862
2025-07-11 03:45:00+00:00,3269.800048828125,3328.0,3268.39990234375,3327.699951171875,5555433
2025-07-11 07:45:00+00:00,3264.60009765625,3273.89990234375,3261.10009765625,3269.699951171875,2077602
2025-07-14 03:45:00+00:00,3207.60009765625,3270.10009765625,3200.0,3270.10009765625,1617506
2025-07-14 07:45:00+00:00,3227.0,3228.0,3207.5,3207.60009765625,1499250
2025-07-15 03:45:00+00:00,3250.39990234375,3259.39990234375,3214.39990234375,3215.199951171875,1778502
2025-07-15 07:45:00+00:00,3254.0,3258.0,3238.5,3250.300048828125,811414
2025-07-16 03:45:00+00:00,3241.699951171875,3244.89990234375,3221.300048828125,3228.199951171875,1586938
2025-07-16 07:45:00+00:00,3233.10009765625,3244.60009765625,3229.199951171875,3241.699951171875,716192
2025-07-17 03:45:00+00:00,3220.60009765625,3241.5,3220.10009765625,3235.0,1253450
