Price,Close,High,Low,Open,Volume
Ticker,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS
Datetime,,,,,
2025-08-13 07:45:00+00:00,1419.9000244140625,1426.0,1419.800048828125,1423.9000244140625,4044762
2025-08-14 03:45:00+00:00,1429.9000244140625,1430.699951171875,1418.5,1418.5999755859375,3044101
2025-08-14 07:45:00+00:00,1426.300048828125,1431.0999755859375,1425.300048828125,1429.9000244140625,3460610
2025-08-18 03:45:00+00:00,1437.199951171875,1452.0,1431.0,1446.0,2305781
2025-08-18 07:45:00+00:00,1434.5999755859375,1437.699951171875,1431.5,1437.199951171875,1796127
2025-08-19 03:45:00+00:00,1436.699951171875,1438.5,1426.300048828125,1435.699951171875,3787186
2025-08-19 07:45:00+00:00,1436.0,1438.199951171875,1431.699951171875,1436.699951171875,2922177
2025-08-20 03:45:00+00:00,1431.5,1434.5999755859375,1423.800048828125,1434.199951171875,1891496
2025-08-20 07:45:00+00:00,1430.5999755859375,1433.800048828125,1428.800048828125,1431.5,2485316
2025-08-21 03:45:00+00:00,1442.0,1445.800048828125,1436.4000244140625,1439.5999755859375,3167189
2025-08-21 07:45:00+00:00,1444.699951171875,1447.800048828125,1440.800048828125,1442.0,3071106
2025-08-22 03:45:00+00:00,1439.5,1444.699951171875,1429.5,1444.699951171875,2880135
2025-08-22 07:45:00+00:00,1435.9000244140625,1441.5,1433.699951171875,1439.5,2457940
2025-08-25 03:45:00+00:00,1432.0,1433.300048828125,1424.0,1432.9000244140625,2698013
2025-08-25 07:45:00+00:00,1433.199951171875,1435.199951171875,1430.0999755859375,1432.0999755859375,2237404
2025-08-26 03:45:00+00:00,1419.9000244140625,1427.4000244140625,1414.0,1427.4000244140625,2613815
2025-08-26 07:45:00+00:00,1416.5999755859375,1420.199951171875,1413.300048828125,1420.199951171875,4193640
2025-08-28 03:45:00+00:00,1402.0,1411.800048828125,1400.0,1406.0999755859375,2180893
2025-08-28 07:45:00+00:00,1399.0999755859375,1403.0,1396.5999755859375,1402.199951171875,6709406
2025-08-29 03:45:00+00:00,1401.300048828125,1404.800048828125,1393.0,1393.0,2240519
2025-08-29 07:45:00+00:00,1397.800048828125,1404.5,1395.0,1401.0999755859375,2976289
2025-09-01 03:45:00+00:00,1410.0,1410.0,1401.4000244140625,1406.5,2027030
2025-09-01 07:45:00+00:00,1411.0,1412.4000244140625,1406.199951171875,1410.0,1733524
2025-09-02 03:45:00+00:00,1403.800048828125,1413.0,1402.5999755859375,1413.0,2877825
2025-09-02 07:45:00+00:00,1390.9000244140625,1405.0,1390.0999755859375,1403.9000244140625,3455330
