Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Datetime,,,,,
2025-07-02 03:45:00+00:00,1608.800048828125,1649.0,1608.300048828125,1622.0,3900748
2025-07-02 07:45:00+00:00,1609.5999755859375,1613.0,1603.5,1608.5,1929520
2025-07-03 03:45:00+00:00,1624.9000244140625,1632.4000244140625,1618.0,1620.5,1455027
2025-07-03 07:45:00+00:00,1616.9000244140625,1630.0,1615.4000244140625,1625.0,2581627
2025-07-04 03:45:00+00:00,1633.0,1634.300048828125,1612.699951171875,1623.800048828125,1201554
2025-07-04 07:45:00+00:00,1639.0,1643.300048828125,1630.300048828125,1633.0,2578042
2025-07-07 03:45:00+00:00,1628.5999755859375,1643.9000244140625,1624.5999755859375,1642.4000244140625,958160
2025-07-07 07:45:00+00:00,1627.0,1630.5999755859375,1623.0,1628.5999755859375,1816837
2025-07-08 03:45:00+00:00,1645.0,1646.0999755859375,1621.5,1626.4000244140625,1540469
2025-07-08 07:45:00+00:00,1638.699951171875,1645.0,1634.0,1645.0,2479010
2025-07-09 03:45:00+00:00,1627.5,1636.4000244140625,1623.5999755859375,1636.0999755859375,2526097
2025-07-09 07:45:00+00:00,1633.699951171875,1636.9000244140625,1627.699951171875,1627.699951171875,1575808
2025-07-10 03:45:00+00:00,1613.5999755859375,1638.0,1611.0999755859375,1631.300048828125,3073037
2025-07-10 07:45:00+00:00,1619.699951171875,1621.0,1607.0999755859375,1613.5999755859375,2256923
2025-07-11 03:45:00+00:00,1594.5,1607.0,1564.4000244140625,1577.0,8340829
2025-07-11 07:45:00+00:00,1594.5,1599.5999755859375,1592.0,1594.5,3050401
2025-07-14 03:45:00+00:00,1561.9000244140625,1583.0999755859375,1560.0,1583.0999755859375,3367783
2025-07-14 07:45:00+00:00,1570.4000244140625,1572.800048828125,1560.0,1562.300048828125,3929789
2025-07-15 03:45:00+00:00,1587.0999755859375,1603.199951171875,1566.4000244140625,1570.800048828125,4585578
2025-07-15 07:45:00+00:00,1588.9000244140625,1591.300048828125,1582.199951171875,1587.0999755859375,3028598
2025-07-16 03:45:00+00:00,1608.4000244140625,1609.5999755859375,1580.5,1580.5,1784818
2025-07-16 07:45:00+00:00,1607.9000244140625,1612.0,1603.5,1608.5,2295144
2025-07-17 03:45:00+00:00,1588.5,1610.0,1587.5,1602.0,2917742
2025-07-17 07:45:00+00:00,1581.0,1591.699951171875,1580.5,1588.199951171875,4454158
2025-07-18 03:45:00+00:00,1586.9000244140625,1598.300048828125,1580.0,1590.0,2919343
2025-07-18 07:45:00+00:00,1586.800048828125,1588.699951171875,1583.300048828125,1586.9000244140625,2240438
2025-07-21 03:45:00+00:00,1581.0,1589.0,1568.4000244140625,1570.199951171875,1098715
2025-07-21 07:45:00+00:00,1584.300048828125,1587.0,1578.4000244140625,1580.9000244140625,1372695
2025-07-22 03:45:00+00:00,1573.0999755859375,1585.800048828125,1569.300048828125,1578.800048828125,2037132
2025-07-22 07:45:00+00:00,1574.0,1575.699951171875,1567.0,1573.0999755859375,3342077
2025-07-23 03:45:00+00:00,1581.300048828125,1591.699951171875,1573.0999755859375,1580.9000244140625,4290695
2025-07-23 07:45:00+00:00,1558.5999755859375,1591.0,1550.699951171875,1581.300048828125,3690570
2025-07-24 03:45:00+00:00,1551.800048828125,1577.699951171875,1550.0,1573.199951171875,4664524
2025-07-24 07:45:00+00:00,1553.0,1555.4000244140625,1548.199951171875,1551.800048828125,4465274
2025-07-25 03:45:00+00:00,1520.0,1549.0999755859375,1517.5,1543.4000244140625,4613936
2025-07-25 07:45:00+00:00,1518.5,1521.300048828125,1511.300048828125,1520.0,4745534
2025-07-28 03:45:00+00:00,1508.699951171875,1514.5,1482.9000244140625,1509.5999755859375,2030825
2025-07-28 07:45:00+00:00,1512.4000244140625,1519.0999755859375,1504.699951171875,1508.800048828125,2796870
2025-07-29 03:45:00+00:00,1510.699951171875,1511.5999755859375,1496.300048828125,1507.0999755859375,2214930
2025-07-29 07:45:00+00:00,1513.5,1517.199951171875,1509.699951171875,1510.800048828125,3199119
2025-07-30 03:45:00+00:00,1516.5999755859375,1520.5999755859375,1506.0999755859375,1518.800048828125,3660277
2025-07-30 07:45:00+00:00,1518.0,1521.5,1515.0,1516.699951171875,2058588
2025-07-31 03:45:00+00:00,1514.800048828125,1515.9000244140625,1497.0,1510.9000244140625,3452390
2025-07-31 07:45:00+00:00,1509.0,1526.5,1506.699951171875,1515.0,3398478
2025-08-01 03:45:00+00:00,1474.5999755859375,1498.199951171875,1471.699951171875,1485.5999755859375,3771851
2025-08-01 07:45:00+00:00,1467.0,1476.5,1466.199951171875,1474.4000244140625,3580160
2025-08-04 03:45:00+00:00,1470.699951171875,1471.5999755859375,1451.0999755859375,1459.800048828125,3334171
2025-08-04 07:45:00+00:00,1480.5,1482.800048828125,1466.0,1470.300048828125,3526260
2025-08-05 03:45:00+00:00,1458.0999755859375,1478.5999755859375,1455.0,1478.5999755859375,5117646
2025-08-05 07:45:00+00:00,1459.800048828125,1461.5999755859375,1455.300048828125,1457.800048828125,3863153
2025-08-06 03:45:00+00:00,1443.5,1452.5,1434.0999755859375,1451.0999755859375,5846796
2025-08-06 07:45:00+00:00,1432.5999755859375,1445.199951171875,1430.4000244140625,1443.4000244140625,4719311
2025-08-07 03:45:00+00:00,1419.9000244140625,1438.9000244140625,1419.0999755859375,1431.9000244140625,4677494
2025-08-07 07:45:00+00:00,1442.0,1442.0,1414.300048828125,1419.9000244140625,5213411
2025-08-08 03:45:00+00:00,1425.5999755859375,1433.199951171875,1417.4000244140625,1425.5999755859375,5713192
2025-08-08 07:45:00+00:00,1423.0999755859375,1430.5999755859375,1420.800048828125,1425.199951171875,4334156
2025-08-11 03:45:00+00:00,1427.4000244140625,1429.0999755859375,1414.300048828125,1417.5999755859375,2018198
2025-08-11 07:45:00+00:00,1428.199951171875,1433.300048828125,1423.199951171875,1427.4000244140625,3522450
2025-08-12 03:45:00+00:00,1430.800048828125,1440.9000244140625,1422.5,1431.800048828125,3109244
2025-08-12 07:45:00+00:00,1425.800048828125,1437.0,1421.0,1430.800048828125,4592203
2025-08-13 03:45:00+00:00,1429.5,1433.9000244140625,1422.5,1428.5999755859375,3818959
2025-08-13 07:45:00+00:00,1426.5999755859375,1433.5,1425.5,1429.5,4659676
2025-08-14 03:45:00+00:00,1450.699951171875,1470.0,1435.0,1438.0999755859375,5208117
2025-08-14 07:45:00+00:00,1447.699951171875,1455.699951171875,1445.699951171875,1450.699951171875,3064998
2025-08-18 03:45:00+00:00,1437.5999755859375,1462.0,1429.699951171875,1462.0,2490095
2025-08-18 07:45:00+00:00,1435.5,1439.300048828125,1434.699951171875,1437.800048828125,3408214
2025-08-19 03:45:00+00:00,1446.9000244140625,1448.5,1433.800048828125,1437.0,2153162
2025-08-19 07:45:00+00:00,1440.0,1448.9000244140625,1438.0,1446.9000244140625,1831883
2025-08-20 03:45:00+00:00,1487.5,1487.699951171875,1443.199951171875,1447.4000244140625,4438567
2025-08-20 07:45:00+00:00,1496.4000244140625,1499.0,1481.5,1487.300048828125,4449217
2025-08-21 03:45:00+00:00,1500.699951171875,1503.5,1484.800048828125,1503.5,4342190
2025-08-21 07:45:00+00:00,1495.0,1501.199951171875,1493.9000244140625,1500.5999755859375,2222866
2025-08-22 03:45:00+00:00,1492.9000244140625,1503.0999755859375,1487.800048828125,1499.300048828125,3068224
2025-08-22 07:45:00+00:00,1487.9000244140625,1495.300048828125,1486.0999755859375,1492.699951171875,2474312
2025-08-25 03:45:00+00:00,1537.5999755859375,1537.5999755859375,1508.5999755859375,1515.699951171875,3289839
2025-08-25 07:45:00+00:00,1532.0999755859375,1539.0,1526.800048828125,1537.5,4498385
2025-08-26 03:45:00+00:00,1525.5,1538.199951171875,1519.4000244140625,1524.5,2302547
2025-08-26 07:45:00+00:00,1528.5,1534.0,1518.699951171875,1525.0,12412825
2025-08-28 03:45:00+00:00,1502.9000244140625,1526.699951171875,1501.5,1524.5,2015346
2025-08-28 07:45:00+00:00,1500.0,1506.0999755859375,1498.0999755859375,1502.800048828125,2461396
2025-08-29 03:45:00+00:00,1480.0999755859375,1498.5999755859375,1476.199951171875,1495.9000244140625,5096164
2025-08-29 07:45:00+00:00,1469.0,1481.5,1467.699951171875,1480.0999755859375,3072143
2025-09-01 03:45:00+00:00,1497.0,1501.800048828125,1477.199951171875,1477.199951171875,1390235
2025-09-01 07:45:00+00:00,1499.4000244140625,1503.0999755859375,1492.699951171875,1496.9000244140625,2057345
2025-09-02 03:45:00+00:00,1507.5,1512.699951171875,1486.300048828125,1497.0999755859375,2141130
2025-09-02 07:45:00+00:00,1495.0,1509.5,1493.0999755859375,1507.0999755859375,2502522
