Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2023-10-12,737.635986328125,738.6592694873204,728.9500767481356,731.0918078774481,22025336
2023-10-13,730.9252319335938,737.1362753758481,728.1647552707753,732.9479779767113,39745300
2023-10-16,727.9982299804688,730.3065286849444,723.6671851156894,728.9025281188283,17856084
2023-10-17,733.5191650390625,740.4441196236826,730.5683584267091,740.4441196236826,32902558
2023-10-18,723.3102416992188,733.5191374824498,722.5249286163136,733.5191374824498,31216200
2023-10-19,721.0256958007812,726.4038441432918,715.4333975739614,716.4805010370388,30252364
2023-10-20,724.7619018554688,726.7608278479986,716.2901413957027,716.2901413957027,21094010
2023-10-23,716.7898559570312,727.5936766822326,713.9579765347504,725.0949903027843,22376136
2023-10-25,712.24462890625,724.7618815075224,709.8411072533623,723.9051657643877,28311996
2023-10-26,696.490966796875,710.1028461968309,694.9917434041034,709.7458910127507,55561798
2023-10-27,699.2276611328125,703.439720913777,698.1567955224905,699.3942286081159,31940532
2023-10-30,706.8189086914062,709.1272074640056,695.7771172709137,696.4196250388071,23310982
2023-10-31,702.725830078125,715.8141879021334,701.5359793668515,715.8141879021334,32634824
2023-11-01,701.77392578125,703.1779263338101,695.9436574931386,695.9436574931386,33877466
2023-11-02,702.8447875976562,709.3889662531279,698.2757726651078,706.7712947909392,45225154
2023-11-03,706.1763916015625,709.8173463691355,705.1769286315684,708.199137794861,18095340
2023-11-06,711.292724609375,712.9585155335187,705.8194115729027,712.9585155335187,25593730
2023-11-07,707.8421630859375,711.0547598926815,703.0589401566255,711.0547598926815,41952848
2023-11-08,709.8887329101562,710.7929729445535,704.867539822722,706.2715403798568,31399546
2023-11-09,707.0806274414062,710.3883888620239,706.0573443082812,707.247194905363,22116740
2023-11-10,709.8649291992188,712.0066604639834,704.4154362203668,704.4391983755125,14015186
2023-11-13,708.5798950195312,711.9828214609443,707.1996566211728,710.1504630467579,20605914
2023-11-15,716.0045776367188,719.1219516500604,714.1722191558722,715.8617723116951,41245460
2023-11-16,717.8844604492188,722.9532357029792,715.6951469311093,718.526968163487,29713838
2023-11-17,716.337646484375,717.4799146846022,708.6750202092024,709.150960451116,23701874
2023-11-20,716.38525390625,720.0976111620864,714.6481184411415,720.0976111620864,19331452
2023-11-21,722.4534912109375,724.3810724946253,719.6692523219699,722.9532517209827,24959972
2023-11-22,719.8834838867188,723.4292156848503,715.6000214254268,723.4292156848503,29123650
2023-11-23,724.0479736328125,725.2615864919776,717.9559147890992,717.9559147890992,13046220
2023-11-24,729.1880493164062,729.6878098208568,723.3577812226353,724.0002889439464,16469192
2023-11-28,727.546142578125,731.639217489901,726.1897243588629,730.6635166472108,28489338
2023-11-29,742.0623168945312,743.8946753966336,729.6164666558153,730.0448245376758,34042488
2023-11-30,741.895751953125,748.3922904739034,733.9713344551943,746.8217223659424,69491440
2023-12-01,740.2774658203125,745.2034357173145,738.7068397786369,741.4673164281958,22153536
2023-12-04,765.9783325195312,767.2157656832551,748.9634667483301,755.7931984522389,50662456
2023-12-05,772.7841796875,780.0660889308228,769.3574330425107,778.8762382765659,52230820
2023-12-06,774.735595703125,779.8043131063498,769.4288500664285,779.8043131063498,38613060
2023-12-07,775.996826171875,777.6864374484433,769.2146770080805,773.4029748186783,20450386
2023-12-08,786.8244018554688,787.6811175488706,775.9967611157485,775.9967611157485,33728038
2023-12-11,785.7774047851562,791.8218231211551,783.8736436590868,785.3252847569863,23187620
2023-12-12,777.9719848632812,788.2761037408734,776.6631490683908,787.3004029090467,36581476
2023-12-13,776.2109985351562,778.6382822943111,768.6911190243387,776.9486710952939,29346914
2023-12-14,785.372802734375,789.5610420092219,782.9216988660107,783.3976391084825,35172366
