Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Datetime,,,,,
2025-08-28 03:45:00+00:00,1376.0,1387.300048828125,1374.800048828125,1387.300048828125,0
2025-08-28 03:50:00+00:00,1370.4000244140625,1375.9000244140625,1370.0,1375.9000244140625,215771
2025-08-28 03:55:00+00:00,1369.5,1372.5,1368.199951171875,1369.9000244140625,273859
2025-08-28 04:00:00+00:00,1368.0,1370.4000244140625,1368.0,1369.5,165606
2025-08-28 04:05:00+00:00,1370.5999755859375,1370.9000244140625,1366.9000244140625,1368.0,132457
2025-08-28 04:10:00+00:00,1374.199951171875,1374.199951171875,1370.4000244140625,1370.5999755859375,153554
2025-08-28 04:15:00+00:00,1375.300048828125,1375.800048828125,1373.699951171875,1374.300048828125,137093
2025-08-28 04:20:00+00:00,1376.199951171875,1377.199951171875,1375.199951171875,1375.199951171875,121658
2025-08-28 04:25:00+00:00,1382.4000244140625,1382.5,1374.5999755859375,1376.4000244140625,332218
2025-08-28 04:30:00+00:00,1385.0,1386.5999755859375,1380.4000244140625,1382.4000244140625,279105
2025-08-28 04:35:00+00:00,1381.800048828125,1385.5999755859375,1381.199951171875,1385.199951171875,135354
2025-08-28 04:40:00+00:00,1381.0,1383.4000244140625,1380.699951171875,1381.800048828125,80764
2025-08-28 04:45:00+00:00,1380.5999755859375,1383.800048828125,1380.5,1380.699951171875,118907
2025-08-28 04:50:00+00:00,1381.800048828125,1382.0,1379.699951171875,1380.5,96957
2025-08-28 04:55:00+00:00,1381.0,1382.0999755859375,1380.4000244140625,1381.800048828125,68210
2025-08-28 05:00:00+00:00,1381.5999755859375,1382.199951171875,1380.0,1381.0999755859375,111426
2025-08-28 05:05:00+00:00,1381.0999755859375,1382.800048828125,1381.0,1381.800048828125,73299
2025-08-28 05:10:00+00:00,1380.699951171875,1381.199951171875,1380.0,1381.0999755859375,109863
2025-08-28 05:15:00+00:00,1382.5999755859375,1383.5,1379.300048828125,1380.699951171875,472379
2025-08-28 05:20:00+00:00,1384.0,1384.5999755859375,1382.4000244140625,1383.0999755859375,111377
